time,theta
1.160,4.708715378731913
1.170,4.717856448726141
1.180,4.7261559451614135
1.190,4.733614044736492
1.200,4.7402309681214865
1.210,4.746006966431002
1.220,4.750942309065744
1.230,4.755037272919863
1.240,4.75829213295221
1.250,4.760707154120269
1.260,4.762282584676005
1.270,4.763018650823127
1.280,4.7629155527354
1.290,4.761973461935746
1.300,4.760192520035798
1.310,4.757572838835596
1.320,4.754114501783012
1.330,4.749817566792524
1.340,4.744682070422959
1.350,4.738708033413966
1.360,4.731895467581212
1.370,4.724244384070679
1.380,4.7157548029729695
1.390,4.706426764299316
1.400,4.696260340321944
1.410,4.685255649282703
1.420,4.673412870475397
1.430,4.660732260709086
1.440,4.647214172161766
1.450,4.632859071636338
1.460,4.6176675612335165
1.470,4.601640400459455
1.480,4.58477852978914
1.490,4.567083095710137
1.500,4.548555477274805
1.510,4.529197314192602
1.520,4.509010536497343
1.530,4.487997395827029
1.540,4.4661604983558085
1.550,4.44350283941853
1.560,4.42002783986758
1.570,4.395739384198999
1.580,4.37064186047947
1.590,4.344740202097235
1.600,4.318039931347392
1.610,4.290547204844837
1.620,4.262268860735342
1.630,4.233212467646181
1.640,4.203386375281525
1.650,4.172799766523686
1.660,4.141462710848667
1.670,4.109386218802732
1.680,4.076582297215751
1.690,4.043064004746834
1.700,4.008845507268865
1.710,3.973942132501855
1.720,3.938370423202338
1.730,3.9021481881095035
1.740,3.865294549741632
1.750,3.8278299880325726
1.760,3.7897763787022445
1.770,3.751157025173018
1.780,3.711996682781568
1.790,3.672321573999994
1.800,3.6321593933775036
1.810,3.5915393009512413
1.820,3.5504919029577686
1.830,3.509049218809699
1.840,3.467244633487772
1.850,3.425112834737435
1.860,3.3826897347481077
1.870,3.340012376326876
1.880,3.297118823947136
1.890,3.254048040444195
1.900,3.2108397505287756
1.910,3.1675342926784036
1.920,3.124172461327408
1.930,3.0807953415904623
1.940,3.037444139005502
1.950,2.9941600069554903
1.960,2.9509838745147903
1.970,2.9079562774595864
1.980,2.865117195082836
1.990,2.8225058952679016
2.000,2.7801607900114425
2.010,2.7381193032594675
2.020,2.6964177525478212
2.030,2.6550912455383813
2.040,2.614173592133853
2.050,2.573697232455083
2.060,2.533693180591035
2.070,2.494190983695801
2.080,2.455218695718691
2.090,2.41680286481849
2.100,2.3789685333338233
2.110,2.3417392490576914
2.120,2.305137086492452
2.130,2.2691826767368104
2.140,2.233895244672257
2.150,2.1992926521658105
2.160,2.1653914460814625
2.170,2.132206909987311
2.180,2.0997531185523712
2.190,2.0680429937406855
2.200,2.037088362025625
2.210,2.0069000119601976
2.220,1.9774877515466491
2.230,1.9488604649483867
2.240,1.921026168177838
2.250,1.8939920634743832
2.260,1.8677645921567227
2.270,1.842349485794064
2.280,1.8177518155908028
2.290,1.7939760399206
2.300,1.7710260499787729
2.310,1.7489052135476046
2.320,1.727616416888518
2.330,1.707162104788946
2.340,1.6875443188010937
2.350,1.668764733715407
2.360,1.6508246923142387
2.370,1.6337252384515568
2.380,1.617467148503179
2.390,1.602050961229424
2.400,1.587477006088652
2.410,1.5737454300362823
2.420,1.5608562228397547
2.430,1.5488092409358003
2.440,1.537604229852416
2.450,1.5272408452142334
2.460,1.517718672346607
2.470,1.5090372444907412
2.480,1.5011960596395757
2.490,1.494194596001928
2.500,1.4880323261005566
2.510,1.4827087295083057
2.520,1.4782233042253279
2.530,1.4745755766994733
2.540,1.4717651104912892
2.550,1.469791513584621
2.560,1.4686544443435234
2.570,1.468353616116047
2.580,1.4688888004854086
2.590,1.4702598291690803
2.600,1.472466594566384
2.610,1.475509048955251
2.620,1.479387202338858
2.630,1.4841011189428672
2.640,1.489650912363941
2.650,1.4960367393700549
2.660,1.503258792352868
2.670,1.5113172904319832
2.680,1.520212469210339
2.690,1.529944569179154
2.700,1.5405138227697968
2.710,1.55192044004861
2.720,1.5641645930490784
2.730,1.5772463987337406
2.740,1.5911659005758927
2.750,1.6059230487484015
2.760,1.6215176789038168
2.770,1.6379494895264686
2.780,1.6552180178333722
2.790,1.6733226141966036
2.800,1.6922624150554146
2.810,1.7120363142818815
2.820,1.732642932959449
2.830,1.754080587529598
2.840,1.7763472562582745
2.850,1.7994405439710421
2.860,1.8233576450045472
2.870,1.8480953043223503
2.880,1.8736497767460252
2.890,1.900016784258359
2.900,1.9271914713452334
2.910,1.9551683583571773
2.920,1.9839412928915454
2.930,2.0135033992227367
2.940,2.0438470258418002
2.950,2.074963691209111
2.960,2.1068440278754177
2.970,2.139477725188202
2.980,2.1728534708724863
2.990,2.2069588918581777
3.000,2.2417804948195825
3.010,2.277303606996164
3.020,2.313512317975566
3.030,2.3503894232383136
3.040,2.387916370385419
3.050,2.426073209091489
3.060,2.4648385459418662
3.070,2.504189505417004
3.080,2.544101698373881
3.090,2.5845491994352914
3.100,2.625504534725475
3.110,2.666938681376831
3.120,2.7088210801700634
3.130,2.7511196625527683
3.140,2.7938008931048115
3.150,2.8368298282809126
3.160,2.8801701919629106
3.170,2.923784468001119
3.180,2.967634009524845
3.190,3.011679164369329
3.200,3.0558794155165216
3.210,3.100193534999528
3.220,3.144579749296412
3.230,3.1889959138599293
3.240,3.2333996941161693
3.250,3.27774875003478
3.260,3.3220009212400807
3.270,3.3661144096041125
3.280,3.410047956341706
3.290,3.4537610108097248
3.300,3.497213888487573
3.310,3.54036791596848
3.320,3.5831855612017836
3.330,3.6256305476738957
3.340,3.6676679516776263
3.350,3.709264282274807
3.360,3.750387543986653
3.370,3.791007282634328
3.380,3.831094615087001
3.390,3.870622243948726
3.400,3.9095644584253555
3.410,3.947897122758666
3.420,3.9855976537003275
3.430,4.022644988529077
3.440,4.059019545097881
3.450,4.094703175342295
3.460,4.129679113595305
3.470,4.1639319209459575
3.480,4.197447426756884
3.490,4.230212668326106
3.500,4.262215829547124
3.510,4.2934461792928875
3.520,4.323894010127375
3.530,4.353550577835752
3.540,4.382408042162124
3.550,4.410459409053621
3.560,4.437698474631256
3.570,4.464119771041496
3.580,4.489718514287093
3.590,4.51449055409081
3.600,4.538432325809999
3.610,4.561540804392663
3.620,4.583813460345447
3.630,4.605248217669899
3.640,4.625843413714255
3.650,4.645597760883079
3.660,4.664510310145308
3.670,4.682580416282014
3.680,4.699807704817765
3.690,4.716192040583268
3.700,4.731733497861638
3.710,4.746432332075682
3.720,4.7602889529787955
3.730,4.7733038993172014
3.740,4.785477814936107
3.750,4.796811426306878
3.760,4.807305521456379
3.770,4.816960930283263
3.780,4.825778506249052
3.790,4.8337591094345544
3.800,4.840903590954314
3.810,4.8472127787235975
3.820,4.852687464573839
3.830,4.857328392713539
3.840,4.861136249532443
3.850,4.864111654747405
3.860,4.866255153888716
3.870,4.867567212125918
3.880,4.868048209432258
3.890,4.867698437086946
3.900,4.866518095514372
3.910,4.864507293459382
3.920,4.86166604849765
3.930,4.857994288880127
3.940,4.853491856710549
3.950,4.848158512455017
3.960,4.8419939407827775
3.970,4.834997757737568
3.980,4.827169519239213
3.990,4.8185087309156724
4.000,4.809014859266428
4.010,4.798687344158974
4.020,4.787525612661375
4.030,4.775529094215265
4.040,4.7626972371554785
4.050,4.749029526584665
4.060,4.734525503613776
4.070,4.719184785982375
4.080,4.703007090076131
4.090,4.68599225436286
4.100,4.668140264272806
4.110,4.649451278553725
4.120,4.629925657136495
4.130,4.609563990552376
4.140,4.588367130948625
4.150,4.566336224754544
4.160,4.543472747055125
4.170,4.519778537733795
4.180,4.495255839448931
4.190,4.469907337510392
4.200,4.443736201721572
4.210,4.416746130248781
4.220,4.388941395572277
4.230,4.360326892561069
4.240,4.330908188695731
4.250,4.300691576438792
4.260,4.269684127719723
4.270,4.237893750459964
4.280,4.2053292470118135
4.290,4.172000374322235
4.300,4.137917905558143
4.310,4.103093692842818
4.320,4.067540730653851
4.330,4.0312732193217915
4.340,3.994306627946683
4.350,3.956657755918838
4.360,3.9183447920934404
4.370,3.879387370529952
4.380,3.8398066215718996
4.390,3.7996252169168363
4.400,3.758867407217516
4.410,3.7175590506719955
4.420,3.6757276310115263
4.430,3.633402263289983
4.440,3.5906136859261175
4.450,3.5473942375580103
4.460,3.5037778174437393
4.470,3.4597998283868807
4.480,3.4154971014798607
4.490,3.370907802338143
4.500,3.326071318934867
4.510,3.2810281316252663
4.520,3.2358196664548995
4.530,3.190488133353732
4.540,3.1450763513050313
4.550,3.0996275630187715
4.560,3.0541852420093387
4.570,3.008792895255395
4.580,2.963493864788835
4.590,2.918331131609256
4.600,2.8733471252466236
4.610,2.8285835421018497
4.620,2.784081175393966
4.630,2.7398797591507993
4.640,2.6960178282197194
4.650,2.652532595771098
4.660,2.6094598492455066
4.670,2.566833865181312
4.680,2.5246873428744316
4.690,2.4830513563849124
4.700,2.4419553240293466
4.710,2.4014269941925717
4.720,2.361492446060368
4.730,2.3221761037164255
4.740,2.28350076195743
4.750,2.2454876221527713
4.760,2.2081563365012613
4.770,2.1715250591065884
4.780,2.135610502395923
4.790,2.1004279975325177
4.800,2.065991557614409
4.810,2.0323139425996946
4.820,1.9994067250478749
4.830,1.967280355911207
4.840,1.935944229746096
4.850,1.9054067488394615
4.860,1.875675385857107
4.870,1.8467567447195303
4.880,1.8186566194952034
4.890,1.7913800511725142
4.900,1.764931382230083
4.910,1.739314308972095
4.920,1.7145319316318357
4.930,1.6905868022740675
4.940,1.6674809705465372
4.950,1.6452160273440048
4.960,1.6237931464559092
4.970,1.6032131242722152
4.980,1.5834764176220637
4.990,1.5645831798174283
5.000,1.5465332949697639
5.010,1.5293264106422384
5.020,1.5129619688940432
5.030,1.4974392357668813
5.040,1.4827573292573442
5.050,1.4689152458127288
5.060,1.4559118853820816
5.070,1.443746075048996
5.080,1.432416591267986
5.090,1.4219221807221438
5.100,1.412261579816261
5.110,1.4034335328166114
5.120,1.395436808646146
5.130,1.3882702163418557
5.140,1.3819326191794936
5.150,1.3764229474696275
5.160,1.3717402100280884
5.170,1.3678835043232174
5.180,1.3648520253018512
5.190,1.3626450728956905
5.200,1.361262058209501
5.210,1.3607025083925108
5.220,1.360966070194316
5.230,1.3620525122066047
5.240,1.3639617257920182
5.250,1.3666937247014679
5.260,1.3702486433812178
5.270,1.3746267339709979
5.280,1.3798283619943246
5.290,1.3858540007420552
5.300,1.392704224349981
5.310,1.4003796995709383
5.320,1.4088811762414775
5.330,1.4182094764425377
5.340,1.4283654823528076
5.350,1.4393501227924614
5.360,1.4511643584537166
5.370,1.463809165813107
5.380,1.4772855197184642
5.390,1.4915943746412972
5.400,1.5067366445825041
5.410,1.522713181616111
5.420,1.5395247530519507
5.430,1.55717201719387
5.440,1.575655497665165
5.450,1.5949755562675048
5.460,1.6151323643336835
5.470,1.6361258725281953
5.480,1.6579557790430166
5.490,1.6806214961292847
5.500,1.7041221148990482
5.510,1.728456368325264
5.520,1.7536225923631699
5.530,1.7796186851125857
5.540,1.806442063939239
5.550,1.8340896204746155
5.560,1.86255767341898
5.570,1.8918419190820785
5.580,1.9219373796117383
5.590,1.9528383488832968
5.600,1.9845383360538198
5.610,2.0170300068256912
5.620,2.050305122515679
5.630,2.084354477089215
5.640,2.1191678323964007
5.650,2.1547338519369426
5.660,2.191040033586171
5.670,2.228072641833333
5.680,2.2658166402155495
5.690,2.3042556247743864
5.700,2.343371759514098
5.710,2.383145714997138
5.720,2.423556611368161
5.730,2.464581967245669
5.740,2.5061976560525294
5.750,2.5483778714635354
5.760,2.5910951037196366
5.770,2.634320128583785
5.780,2.6780220106818495
5.790,2.722168122874125
5.800,2.766724183130754
5.810,2.81165431013292
5.820,2.8569210984897957
5.830,2.9024857140524944
5.840,2.9483080093295255
5.850,2.994346658477966
5.860,3.0405593107805604
5.870,3.086902760945682
5.880,3.1333331340123287
5.890,3.1798060821353236
5.900,3.226276990095276
5.910,3.2727011860492845
5.920,3.3190341538322565
5.930,3.365231743048492
5.940,3.411250373263872
5.950,3.4570472288167977
5.960,3.502580441098581
5.970,3.5478092555914604
5.980,3.5926941814692963
5.990,3.6371971221332697
6.000,3.6812814856424407
6.010,3.724912274577856
6.020,3.7680561554232654
6.030,3.8106815080342633
6.040,3.852758456185262
6.050,3.894258880520499
6.060,3.935156415487317
6.070,3.9754264319984087
6.080,4.015046007659917
6.090,4.053993886422698
6.100,4.092250429475167
6.110,4.129797559109509
6.120,4.166618697170251
6.130,4.202698699546461
6.140,4.238023788006098
6.150,4.272581480502133
6.160,4.306360520912016
6.170,4.339350809010599
6.180,4.371543331325857
6.190,4.402930093389465
6.200,4.433504053772199
6.210,4.463259060187908
6.220,4.492189787859365
6.230,4.520291680264138
6.240,4.547560892317517
6.250,4.573994236001342
6.260,4.599589128410769
6.270,4.624343542164055
6.280,4.648255958101942
6.290,4.6713253201916265
6.300,4.693550992544376
6.310,4.7149327184543806
6.320,4.735470581368341
6.330,4.755164967699656
6.340,4.774016531407185
6.350,4.792026160265693
6.360,4.809194943762751
6.370,4.825524142564702
6.380,4.841015159501901
6.390,4.855669512030681
6.400,4.86948880613613
6.410,4.8824747116457825
6.420,4.894628938929604
6.430,4.905953216966249
6.440,4.91644927275944
6.450,4.926118812091597
6.460,4.934963501604447
6.470,4.942984952198511
6.480,4.950184703745021
6.490,4.956564211105076
6.500,4.9621248314518445
6.510,4.96686781289228
6.520,4.9707942843853505
6.530,4.973905246954101
6.540,4.976201566189127
6.550,4.977683966041195
6.560,4.97835302390085
6.570,4.97820916696298
6.580,4.977252669874366
6.590,4.975483653662367
6.600,4.972902085942986
6.610,4.969507782406724
6.620,4.965300409580758
6.630,4.960279488866213
6.640,4.954444401849522
6.650,4.947794396887136
6.660,4.940328596963228
6.670,4.932046008820442
6.680,4.922945533364244
6.690,4.913025977342134
6.700,4.902286066299733
6.710,4.890724458816801
6.720,4.878339762027496
6.730,4.86513054843073
6.740,4.851095373998401
6.750,4.836232797591591
6.760,4.820541401697632
6.770,4.804019814504282
6.780,4.786666733331172
6.790,4.768480949443255
6.800,4.749461374276209
6.810,4.729607067109649
6.820,4.708917264230534
6.830,4.687391409636306
6.840,4.665029187334888
6.850,4.641830555306593
6.860,4.6177957812010115
6.870,4.59292547984965
6.880,4.567220652682227
6.890,4.540682729140401
6.900,4.513313610186789
6.910,4.485115714008637
6.920,4.456092024013437
6.930,4.426246139207279
6.940,4.395582327034362
6.950,4.364105578736816
6.960,4.331821667266153
6.970,4.298737207739968
6.980,4.264859720388303
6.990,4.23019769587198
7.000,4.194760662778804
7.010,4.15855925701175
7.020,4.121605292675323
7.030,4.083911833942021
7.040,4.045493267240781
7.050,4.006365372954785
7.060,3.9665453956497108
7.070,3.926052111679203
7.080,3.8849058928373794
7.090,3.843128764555559
7.100,3.800744456980624
7.110,3.7577784471356335
7.120,3.7142579902608923
7.130,3.6702121383778428
7.140,3.625671744121414
7.150,3.5806694479605734
7.160,3.5352396470820375
7.170,3.4894184444556915
7.180,3.4432435769356657
7.190,3.3967543216764016
7.200,3.349991380650664
7.210,3.3029967436320407
7.220,3.2558135306272344
7.230,3.208485815386828
7.240,3.161058432256087
7.250,3.1135767692161918
7.260,3.0660865504773884
7.270,3.0186336123879807
7.280,2.9712636766912945
7.290,2.924022125278959
7.300,2.876953780544816
7.310,2.8301026952415795
7.320,2.7835119553943524
7.330,2.7372234993526954
7.340,2.691277955494681
7.350,2.645714500465408
7.360,2.6005707391736657
7.370,2.555882607117698
7.380,2.511684294994722
7.390,2.4680081949940793
7.400,2.424884867699257
7.410,2.382343028141145
7.420,2.3404095492587276
7.430,2.2991094808327683
7.440,2.2584660818568993
7.450,2.21850086428904
7.460,2.1792336461720923
7.470,2.140682612213
7.480,2.10286438005003
7.490,2.065794070606692
7.500,2.029485381115479
7.510,1.993950659585674
7.520,1.9592009796786667
7.530,1.9252462151352372
7.540,1.8920951130675028
7.550,1.8597553655806085
7.560,1.828233679324041
7.570,1.7975358426889945
7.580,1.7676667904667231
7.590,1.7386306658641013
7.600,1.7104308798379593
7.610,1.6830701677607356
7.620,1.6565506434682853
7.630,1.6308738507680676
7.640,1.6060408125041228
7.650,1.582052077285866
7.660,1.5589077639922655
7.670,1.5366076041627932
7.680,1.5151509823827973
7.690,1.494536974764686
7.700,1.4747643856183656
7.710,1.4558317823954519
7.720,1.4377375289824355
7.730,1.4204798174086661
7.740,1.4040566980260485
7.750,1.388466108208958
7.760,1.3737058996152298
7.770,1.3597738640422476
7.780,1.346667757906183
7.790,1.3343853253673186
7.800,1.3229243201200787
7.810,1.3122825258628372
7.820,1.3024577754597024
7.830,1.2934479688041978
7.840,1.2852510893929978
7.850,1.2778652196165388
7.860,1.2712885547723305
7.870,1.265519415806082
7.880,1.2605562607852299
7.890,1.2563976951090923
7.900,1.2530424804595985
7.910,1.250489542496324
7.920,1.248737977299366
7.930,1.2477870565634066
7.940,1.247636231546094
7.950,1.2482851357736455
7.960,1.2497335865063015
7.970,1.2519815849659666
7.980,1.255029315328042
7.990,1.258877142479096
8.000,1.2635256085416422
8.010,1.2689754281668923
8.020,1.2752274825959298
8.030,1.2822828124893089
8.040,1.2901426095246127
8.050,1.298808206760989
8.060,1.3082810677691132
8.070,1.3185627745243729
8.080,1.3296550140602892
8.090,1.3415595638782678
8.100,1.3542782761086245
8.110,1.367813060416434
8.120,1.3821658656440174
8.130,1.3973386601797555
8.140,1.413333411040315
8.150,1.4301520616502308
8.160,1.4477965082990105
8.170,1.4662685752514801
8.180,1.4855699884818767
8.190,1.5057023479962064
8.200,1.5266670987005977
8.210,1.5484654997658032
8.220,1.5710985924297174
8.230,1.594567166170883
8.240,1.618871723176653
8.250,1.6440124410202233
8.260,1.6699891334514985
8.270,1.6968012091981979
8.280,1.7244476286663162
8.290,1.752926858423775
8.300,1.782236823348709
8.310,1.8123748563253579
8.320,1.8433376453771984
8.330,1.8751211781400796
8.340,1.9077206835992604
8.350,1.9411305710449827
8.360,1.9753443662432948
8.370,2.0103546448739937
8.380,2.046152963357485
8.390,2.0827297872786183
8.400,2.1200744177194055
8.410,2.1581749159347883
8.420,2.1970180269464854
8.430,2.2365891027887623
8.440,2.2768720263149644
8.450,2.3178491366617817
8.460,2.359501157664821
8.470,2.401807130717766
8.480,2.4447443537599223
8.490,2.488288328253137
8.500,2.5324127161570047
8.510,2.5770893090175604
8.520,2.622288011335138
8.530,2.6679768403573685
8.540,2.7141219443401554
8.550,2.760687641121774
8.560,2.8076364785555765
8.570,2.854929317942744
8.580,2.9025254411020143
8.590,2.950382681119516
8.600,2.998457576157584
8.610,3.0467055449929994
8.620,3.095081082235159
8.630,3.1435379704803608
8.640,3.192029506028878
8.650,3.240508734264716
8.660,3.2889286904074617
8.670,3.337242641117489
8.680,3.3854043223858548
8.690,3.4333681692727875
8.700,3.4810895333657204
8.710,3.528524884289891
8.720,3.575631992192533
8.730,3.6223700887995514
8.740,3.6687000053716514
8.750,3.714584286625145
8.760,3.759987280393948
8.770,3.8048752034617994
8.780,3.849216184562785
8.790,3.8929802860171576
8.800,3.936139505829639
8.810,3.978667762327671
8.820,4.020540863562658
8.830,4.061736463748077
8.840,4.102234008977776
8.850,4.14201467437098
8.860,4.181061294643113
8.870,4.219358289918677
8.880,4.256891588397859
8.890,4.2936485472742865
8.900,4.329617873087301
8.910,4.3647895424859975
8.920,4.399154724189906
8.930,4.432705702756307
8.940,4.465435804609165
8.950,4.497339326650409
8.960,4.528411467660731
8.970,4.558648262603371
8.980,4.588046519869007
8.990,4.6166037614412065
9.000,4.644318165917907
9.010,4.671188514293043
9.020,4.697214138381768
9.030,4.722394871760845
9.040,4.7467310030909005
9.050,4.7702232316878765
9.060,4.7928726252157245
9.070,4.814680579380011
9.080,4.835648779511666
9.090,4.855779163940759
9.100,4.875073889071285
9.110,4.893535296079
9.120,4.911165879164943
9.130,4.927968255307162
9.140,4.943945135462191
9.150,4.959099297175811
9.160,4.973433558569626
9.170,4.986950753675955
9.180,4.999653709098525
9.190,5.011545221980563
9.200,5.022628039265147
9.210,5.03290483823529
9.220,5.042378208323165
9.230,5.051050634179379
9.240,5.058924479994253
9.250,5.066001975063836
9.260,5.072285200593876
9.270,5.077776077735382
9.280,5.082476356845631
9.290,5.086387607968739
9.300,5.089511212530104
9.310,5.091848356239299
9.320,5.093400023196249
9.330,5.094166991195896
9.340,5.094149828226959
9.350,5.09334889016085
9.360,5.091764319627369
9.370,5.089396046074348
9.380,5.086243787009024
9.390,5.082307050419617
9.400,5.077585138376153
9.410,5.0720771518103
9.420,5.0657819964745885
9.430,5.058698390082034
9.440,5.050824870627784
9.450,5.042159805895032
9.460,5.03270140414804
9.470,5.022447726015724
9.480,5.011396697569971
9.490,4.999546124603574
9.500,4.986893708113572
9.510,4.973437060996869
9.520,4.9591737259663144
9.530,4.94410119469706
9.540,4.928216928215099
9.550,4.911518378542392
9.560,4.8940030116161335
9.570,4.87566833150352
9.580,4.856511905937933
9.590,4.836531393207858
9.600,4.8157245704361875
9.610,4.794089363294785
9.620,4.771623877207416
9.630,4.748326430103238
9.640,4.724195586792992
9.650,4.699230195050598
9.660,4.67342942349387
9.670,4.64679280136908
9.680,4.619320260354763
9.690,4.591012178509774
9.700,4.561869426498504
9.710,4.53189341623135
9.720,4.501086152060044
9.730,4.469450284663842
9.740,4.436989167752562
9.750,4.403706917694258
9.760,4.369608476147277
9.770,4.3346996757364575
9.780,4.298987308759513
9.790,4.262479198840018
9.800,4.225184275356141
9.810,4.187112650367653
9.820,4.1482756976365796
9.830,4.108686133188601
9.840,4.068358096693211
9.850,4.027307232752154
9.860,3.9855507709806113
9.870,3.9431076035485595
9.880,3.89999835862721
9.890,3.856245467966053
9.900,3.8118732266207065
9.910,3.7669078426734335
9.920,3.721377474651731
9.930,3.675312254271832
9.940,3.6287442921298476
9.950,3.581707664049388
9.960,3.534238375984403
9.970,3.486374305679601
9.980,3.438155119712513
9.990,3.389622165078459
10.000,3.340818335121583
10.010,3.29178791034197
10.020,3.2425763753921975
10.030,3.1932302143802165
10.040,3.1437966873772734
10.050,3.0943235917448484
10.060,3.044859012499295
10.070,2.9954510663876004
10.080,2.9461476446214108
10.090,2.8969961592896074
10.100,2.8480432983361954
10.110,2.799334793658263
10.120,2.750915206369904
10.130,2.702827732625281
10.140,2.6551140326386857
10.150,2.607814084727021
10.160,2.560966065376619
10.170,2.514606255544259
10.180,2.468768972678025
10.190,2.423486527315207
10.200,2.3787892026004003
10.210,2.3347052546764986
10.220,2.291260931635071
10.230,2.248480508564041
10.240,2.2063863361876326
10.250,2.164998900640534
10.260,2.1243368920375296
10.270,2.084417279673572
10.280,2.045255391900147
10.290,2.0068649989564187
10.300,1.9692583972746527
10.310,1.9324464940180024
10.320,1.8964388908365135
10.330,1.8612439660381264
10.340,1.8268689545615813
10.350,1.793320025305298
10.360,1.7606023555097596
10.370,1.7287202020110874
10.380,1.6976769692815696
10.390,1.6674752742506465
10.400,1.6381170079594223
10.410,1.6096033941454224
10.420,1.58193504488438
10.430,1.5551120134345786
10.440,1.52913384443878
10.450,1.5039996216410039
10.460,1.4797080132720555
10.470,1.4562573152502747
10.480,1.4336454923337212
10.490,1.4118702173480222
10.500,1.390928908601219
10.510,1.3708187655838586
10.520,1.3515368030398027
10.530,1.3330798834811495
10.540,1.315444748209547
10.550,1.2986280468961864
10.560,1.2826263657639783
10.570,1.267436254407852
10.580,1.253054251282745
10.590,1.2394769078835928
10.600,1.2267008116373967
10.610,1.2147226075241184
10.620,1.2035390184406118
10.630,1.1931468643199237
10.640,1.1835430800169562
10.650,1.1747247319705725
10.660,1.166689033651633
10.670,1.1594333598060815
10.680,1.1529552595019787
10.690,1.1472524679892164
10.700,1.1423229173805207
10.710,1.1381647461621685
10.720,1.1347763075426156
10.730,1.1321561766469073
10.740,1.130303156564315
10.750,1.129216283256111
10.760,1.128894829329755
10.770,1.1293383066850176
10.780,1.1305464680367538
10.790,1.1325193073181339
10.800,1.1352570589671949
10.810,1.1387601960986025
10.820,1.1430294275615167
10.830,1.148065693883482
10.840,1.153870162099307
10.850,1.1604442194629911
10.860,1.1677894660398982
10.870,1.175907706175587
10.880,1.1848009388369716
10.890,1.1944713468208097
10.900,1.2049212848238817
10.910,1.2161532663686052
10.920,1.2281699495771996
10.930,1.2409741217868282
10.940,1.2545686829973466
10.950,1.2689566281423146
10.960,1.284141028172704
10.970,1.3001250099411747
10.980,1.3169117348728023
10.990,1.334504376405603
11.000,1.3529060961810424
11.010,1.3721200189607805
11.020,1.3921492062411256
11.030,1.412996628530927
11.040,1.4346651362518532
11.050,1.4571574292121232
11.060,1.480476024595759
11.070,1.504623223399322
11.080,1.5296010752369824
11.090,1.5554113414227915
11.100,1.5820554562264295
11.110,1.6095344861858585
11.120,1.6378490873476768
11.130,1.666999460294207
11.140,1.69698530280623
11.150,1.7278057600027859
11.160,1.7594593717957927
11.170,1.7919440174987404
11.180,1.8252568574370405
11.190,1.8593942714245286
11.200,1.8943517939981496
11.210,1.9301240463431484
11.220,1.966704664896413
